"INT_DATE","INT_START","STRATUM","COUNTRY","ID","AGE","RESPSEX","RESEMPL","RESPPOB","RESPMAR","TRUCRTS","TRUPARL","TRUEXEC","TRUPRES"
2017-09-30,1960-01-01 15:42:00,1,3,805065016,77,2,0,2,2,3,3,3,3
2017-09-30,1960-01-01 16:01:00,1,3,1005032011,27,2,0,3,4,3,3,1,3
2017-09-30,1960-01-01 16:03:00,1,3,907026009,46,1,0,1,1,3,3,3,3
2017-09-30,1960-01-01 16:03:00,1,3,805065018,37,2,0,2,2,3,3,3,3
2017-09-30,1960-01-01 16:03:00,1,3,2010031006,59,2,1,3,5,3,3,3,3
2017-09-30,1960-01-01 16:06:00,1,3,1608043009,63,2,1,2,8,4,4,4,4
2017-09-30,1960-01-01 16:08:00,1,3,1909084024,72,1,0,2,4,2,-1,4,2
2017-09-30,1960-01-01 16:16:00,1,3,805065008,24,1,1,1,1,3,3,3,3
2017-09-30,1960-01-01 16:22:00,1,3,403068004,63,2,0,1,8,2,4,4,1
2017-09-30,1960-01-01 16:34:00,1,3,1306068017,18,1,0,1,1,2,2,2,2
2017-09-30,1960-01-01 16:40:00,1,3,1005032014,54,2,0,1,5,3,1,1,3
2017-09-30,1960-01-01 16:49:00,1,3,2010031007,60,2,1,3,4,2,2,4,2
2017-09-30,1960-01-01 16:53:00,1,3,907035015,36,2,0,3,6,3,3,3,3
2017-09-30,1960-01-01 17:26:00,1,3,403068006,53,2,0,1,6,1,1,1,1
2017-09-30,1960-01-01 17:27:00,1,3,1306068020,43,2,1,3,4,3,2,2,2
2017-09-30,1960-01-01 18:04:00,1,3,2010031013,46,1,1,2,3,1,1,1,1
2017-09-30,1960-01-01 18:50:00,1,3,403068012,47,2,0,1,8,1,1,1,1
2017-09-30,1960-01-01 18:52:00,1,3,2010031016,52,2,1,3,2,3,2,3,3
2017-09-30,1960-01-01 20:07:00,1,3,1508003001,32,2,1,2,1,1,3,3,3
2017-09-30,1960-01-01 20:42:00,1,3,1508003002,48,2,1,3,4,1,1,3,3
2017-10-01,1960-01-01 11:47:00,1,3,1206042013,57,2,0,3,4,1,-1,-1,4
2017-10-01,1960-01-01 12:23:00,1,3,1206082001,39,1,0,3,6,3,1,1,4
2017-10-01,1960-01-01 12:35:00,1,3,907035006,40,1,1,3,4,4,3,3,3
2017-10-01,1960-01-01 12:42:00,1,3,1206042016,25,2,0,3,4,3,3,3,3
2017-10-01,1960-01-01 13:11:00,1,3,1206082003,30,1,0,3,5,3,1,1,4
2017-10-01,1960-01-01 13:24:00,1,3,1206042021,47,1,1,3,-3,3,2,4,2
2017-10-01,1960-01-01 13:26:00,1,3,907026011,24,1,1,1,3,3,2,2,3
2017-10-01,1960-01-01 13:38:00,1,3,502027008,69,2,0,3,2,3,3,3,3
2017-10-01,1960-01-01 13:46:00,1,3,1508003004,25,1,1,3,1,3,1,4,3
2017-10-01,1960-01-01 13:52:00,1,3,603082019,26,2,1,1,7,3,3,3,3
2017-10-01,1960-01-01 14:19:00,1,3,907026013,59,1,1,3,3,3,3,3,4
2017-10-01,1960-01-01 14:21:00,1,3,1608043012,51,2,1,3,4,1,2,2,3
2017-10-01,1960-01-01 14:33:00,1,3,403068013,54,1,1,2,4,3,1,1,1
2017-10-01,1960-01-01 14:42:00,1,3,1206082009,42,2,1,3,1,4,3,2,4
2017-10-01,1960-01-01 14:42:00,1,3,1508003005,61,2,0,1,1,1,1,4,3
2017-10-01,1960-01-01 14:57:00,1,3,603082005,32,2,0,1,6,1,1,1,5
2017-10-01,1960-01-01 14:59:00,1,3,1608043013,40,2,0,3,4,4,3,4,4
2017-10-01,1960-01-01 15:20:00,1,3,202013019,69,1,1,3,1,-1,2,2,4
2017-10-01,1960-01-01 15:30:00,1,3,1306067012,24,2,0,3,1,3,4,3,4
2017-10-01,1960-01-01 15:41:00,1,3,1206082010,74,2,0,3,8,1,3,3,3
2017-10-01,1960-01-01 16:13:00,1,3,403068020,29,2,0,1,5,3,2,-1,2
2017-10-01,1960-01-01 16:13:00,1,3,1306067014,63,2,0,2,8,2,2,1,4
2017-10-01,1960-01-01 16:24:00,1,3,1508003006,35,1,0,1,4,1,1,1,1
2017-10-01,1960-01-01 16:27:00,1,3,1608043020,26,2,0,1,1,3,3,3,4
2017-10-01,1960-01-01 16:33:00,1,3,2110037023,53,1,0,3,2,1,1,1,4
2017-10-01,1960-01-01 16:37:00,1,3,1709018014,42,2,0,1,2,2,3,3,4
2017-10-01,1960-01-01 16:41:00,1,3,1206082011,38,2,0,3,2,4,4,4,4
2017-10-01,1960-01-01 17:24:00,1,3,1508003007,39,1,1,2,4,3,1,1,1
2017-10-01,1960-01-01 17:29:00,1,3,1709017004,39,1,0,3,2,4,4,4,4
2017-10-01,1960-01-01 17:37:00,1,3,1709018015,18,1,0,1,1,3,5,4,4
2017-10-01,1960-01-01 18:00:00,1,3,1306068018,71,2,1,3,8,2,2,4,4
2017-10-01,1960-01-01 18:15:00,1,3,1508003008,58,2,1,2,8,3,3,4,4
2017-10-01,1960-01-01 18:31:00,1,3,1709017005,23,1,1,3,1,2,3,4,2
2017-10-01,1960-01-01 18:31:00,1,3,1709018020,78,2,0,3,1,-1,-1,-1,-1
2017-10-01,1960-01-01 18:38:00,1,3,1106036019,19,1,1,1,1,3,3,3,3
2017-10-01,1960-01-01 19:11:00,1,3,1709018021,38,2,1,1,3,1,1,3,3
2017-10-01,1960-01-01 20:51:00,1,3,1106014019,37,2,-3,2,4,2,2,3,5
2017-10-02,1960-01-01 10:01:00,1,3,1909067011,28,2,1,2,4,2,3,1,4
2017-10-02,1960-01-01 11:10:00,1,3,1909066003,55,2,1,2,4,3,3,3,3
2017-10-02,1960-01-01 12:29:00,1,3,907035020,70,1,1,1,-3,3,4,4,4
2017-10-02,1960-01-01 12:34:00,1,3,1909067012,41,2,0,4,5,1,1,1,4
2017-10-02,1960-01-01 12:52:00,1,3,1909083002,25,1,0,1,3,4,4,3,4
2017-10-02,1960-01-01 13:21:00,1,3,907026012,69,2,0,1,8,2,3,3,2
2017-10-02,1960-01-01 13:32:00,1,3,1909083003,49,2,1,1,5,2,2,2,2
2017-10-02,1960-01-01 14:03:00,1,3,1909083004,31,2,0,2,3,3,1,1,2
2017-10-02,1960-01-01 14:42:00,1,3,1909083005,37,2,0,2,2,3,2,3,2
2017-10-02,1960-01-01 15:11:00,1,3,101003008,18,2,0,3,1,3,1,1,1
2017-10-02,1960-01-01 15:18:00,1,3,1909083006,20,2,0,2,1,2,4,2,3
2017-10-02,1960-01-01 15:59:00,1,3,101003010,91,1,0,3,8,-1,3,4,4
2017-10-02,1960-01-01 16:00:00,1,3,1909083007,36,2,1,1,3,3,4,4,1
2017-10-02,1960-01-01 16:38:00,1,3,1909083008,19,2,0,2,2,3,3,2,3
2017-10-02,1960-01-01 17:03:00,1,3,1508003010,87,2,0,3,8,3,1,3,3
2017-10-02,1960-01-01 17:34:00,1,3,101003016,56,1,0,3,2,3,3,4,1
2017-10-02,1960-01-01 18:12:00,1,3,1508003011,29,2,0,2,4,1,1,3,3
2017-10-02,1960-01-01 19:23:00,1,3,1508003014,26,1,0,1,1,2,1,3,3
2017-10-02,1960-01-01 20:08:00,1,3,1508003015,40,1,1,2,-3,1,1,3,3
2017-10-02,1960-01-01 20:15:00,1,3,403025008,33,2,1,3,1,1,1,1,2
2017-10-03,1960-01-01 11:47:00,1,3,1206082014,62,1,0,3,6,1,3,3,3
2017-10-03,1960-01-01 12:18:00,1,3,603082004,20,1,0,1,1,3,3,3,3
2017-10-03,1960-01-01 12:56:00,1,3,1306091001,75,1,0,3,2,3,3,3,5
2017-10-03,1960-01-01 13:18:00,1,3,1306062004,45,2,0,4,8,3,1,1,1
2017-10-03,1960-01-01 13:26:00,1,3,1909083012,60,2,0,2,4,2,3,2,4
2017-10-03,1960-01-01 13:27:00,1,3,2010031020,32,2,0,2,4,2,2,1,2
2017-10-03,1960-01-01 13:52:00,1,3,1306091004,54,2,1,2,2,3,3,3,5
2017-10-03,1960-01-01 13:55:00,1,3,603082001,40,1,1,1,3,3,3,3,1
2017-10-03,1960-01-01 14:08:00,1,3,1909083013,70,2,0,2,8,4,3,3,4
2017-10-03,1960-01-01 14:13:00,1,3,2010031021,20,2,0,3,1,3,1,1,1
2017-10-03,1960-01-01 14:18:00,1,3,603014005,27,2,1,1,1,4,4,4,1
2017-10-03,1960-01-01 14:54:00,1,3,2010031023,26,2,1,3,6,2,2,1,4
2017-10-03,1960-01-01 14:55:00,1,3,1508003016,42,1,0,2,7,1,1,3,3
2017-10-03,1960-01-01 15:33:00,1,3,603014015,69,2,0,-3,-3,3,3,2,2
2017-10-03,1960-01-01 15:41:00,1,3,2010031015,68,2,0,3,8,3,3,2,2
2017-10-03,1960-01-01 16:10:00,1,3,1306091024,38,2,1,3,8,2,1,1,4
2017-10-03,1960-01-01 16:38:00,1,3,202014018,80,2,0,3,1,4,2,2,2
2017-10-03,1960-01-01 16:46:00,1,3,1508003018,41,1,1,2,4,3,1,3,3
2017-10-03,1960-01-01 16:58:00,1,3,1709017008,45,2,1,1,2,3,2,2,4
2017-10-03,1960-01-01 17:35:00,1,3,202014020,56,2,1,3,4,-1,-1,-1,4
2017-10-03,1960-01-01 17:35:00,1,3,603069014,62,2,1,1,-3,3,3,3,3
2017-10-03,1960-01-01 17:47:00,1,3,302038007,26,2,0,3,1,2,2,2,2
2017-10-03,1960-01-01 18:35:00,1,3,202014021,62,1,0,3,1,3,4,2,4
2017-10-03,1960-01-01 19:00:00,1,3,1709017017,58,2,1,1,8,3,4,4,1
2017-10-04,1960-01-01 10:47:00,1,3,2010023004,28,2,0,3,4,3,2,3,3
2017-10-04,1960-01-01 13:57:00,1,3,1909083014,46,2,0,1,3,3,2,3,2
2017-10-04,1960-01-01 14:35:00,1,3,1909083015,39,2,0,2,2,2,3,2,2
2017-10-04,1960-01-01 14:49:00,1,3,1909089005,84,2,0,2,8,1,1,1,5
2017-10-04,1960-01-01 15:03:00,1,3,1909083016,85,2,0,2,6,2,2,1,2
2017-10-04,1960-01-01 15:34:00,1,3,1909089008,55,1,1,1,2,4,5,4,1
2017-10-04,1960-01-01 15:38:00,1,3,1909083018,41,2,1,2,4,2,2,1,2
2017-10-04,1960-01-01 15:59:00,1,3,1508003012,24,2,1,2,1,3,1,3,3
2017-10-04,1960-01-01 16:14:00,1,3,1909083019,72,2,0,2,8,3,3,2,3
2017-10-04,1960-01-01 16:30:00,1,3,603009015,41,2,1,3,2,3,3,3,3
2017-10-04,1960-01-01 17:28:00,1,3,603009021,77,2,0,3,8,-1,3,3,3
2017-10-05,1960-01-01 12:28:00,1,3,1709021004,35,2,0,1,2,3,3,1,3
2017-10-05,1960-01-01 12:43:00,1,3,907026017,35,2,0,3,3,-1,4,4,4
2017-10-05,1960-01-01 12:49:00,1,3,1306079016,68,2,0,3,2,3,3,5,5
2017-10-05,1960-01-01 13:17:00,1,3,1508003022,83,2,0,2,1,3,4,4,4
2017-10-05,1960-01-01 13:42:00,1,3,1306079018,32,2,0,3,4,3,3,5,5
2017-10-05,1960-01-01 13:55:00,1,3,907026023,35,1,0,1,4,4,4,4,4
2017-10-05,1960-01-01 14:48:00,1,3,1909083021,50,2,0,1,6,2,2,1,3
2017-10-05,1960-01-01 15:04:00,1,3,1508003023,76,2,0,3,8,3,3,4,4
2017-10-05,1960-01-01 15:16:00,1,3,1809033018,34,2,0,3,6,3,3,3,3
2017-10-05,1960-01-01 15:16:00,1,3,1306079019,56,2,0,3,2,-1,3,3,5
2017-10-05,1960-01-01 15:28:00,1,3,1909089016,47,2,0,3,2,1,3,3,3
2017-10-05,1960-01-01 15:30:00,1,3,1909083023,28,1,1,2,2,2,2,3,4
2017-10-05,1960-01-01 16:00:00,1,3,1909083024,50,2,1,1,8,3,-1,-1,3
2017-10-05,1960-01-01 16:20:00,1,3,1809033011,25,2,0,3,5,2,1,1,2
2017-10-05,1960-01-01 17:05:00,1,3,1608043024,26,2,0,2,2,3,3,3,3
2017-10-05,1960-01-01 17:05:00,1,3,1709001016,33,2,0,3,2,4,3,4,4
2017-10-05,1960-01-01 18:00:00,1,3,905040004,83,2,0,3,2,1,1,1,-1
2017-10-05,1960-01-01 18:54:00,1,3,905040006,56,2,0,3,2,4,4,4,1
2017-10-06,1960-01-01 12:48:00,1,3,1005032015,50,2,1,1,4,1,1,1,3
2017-10-06,1960-01-01 13:03:00,1,3,101003019,70,2,0,1,8,-1,3,2,2
2017-10-06,1960-01-01 13:21:00,1,3,1005032016,53,2,1,1,6,3,4,2,4
2017-10-06,1960-01-01 14:02:00,1,3,1709017007,22,2,1,3,1,1,1,2,3
2017-10-06,1960-01-01 14:16:00,1,3,905040013,35,2,0,1,1,1,1,3,3
2017-10-06,1960-01-01 14:16:00,1,3,1005032019,37,2,0,3,4,1,1,1,1
2017-10-06,1960-01-01 14:32:00,1,3,202014009,61,2,0,3,2,-1,4,4,4
2017-10-06,1960-01-01 14:44:00,1,3,1005032018,38,2,1,3,5,1,1,1,4
2017-10-06,1960-01-01 15:10:00,1,3,1709021009,34,2,1,3,6,1,1,1,3
2017-10-06,1960-01-01 15:21:00,1,3,1005032021,83,2,0,1,2,4,4,4,3
2017-10-06,1960-01-01 15:40:00,1,3,905040023,35,1,1,1,4,3,3,3,3
2017-10-06,1960-01-01 15:52:00,1,3,1709017020,47,2,0,3,2,2,1,1,3
2017-10-06,1960-01-01 15:56:00,1,3,1005032022,37,2,0,1,2,1,1,1,4
2017-10-06,1960-01-01 15:57:00,1,3,1709021010,82,1,0,3,2,-1,2,1,4
2017-10-06,1960-01-01 16:28:00,1,3,2110068022,58,1,1,1,3,1,1,1,1
2017-10-06,1960-01-01 16:38:00,1,3,1005032024,19,1,0,1,1,1,1,1,1
2017-10-06,1960-01-01 17:47:00,1,3,1709021013,53,2,0,3,6,3,1,3,4
2017-10-06,1960-01-01 17:53:00,1,3,603009005,44,2,0,1,2,4,2,-1,-1
2017-10-06,1960-01-01 18:40:00,1,3,1709021014,59,2,0,1,8,3,3,3,3
2017-10-06,1960-01-01 19:17:00,1,3,1709021015,27,2,1,1,6,3,3,3,4
2017-10-07,1960-01-01 12:17:00,1,3,907026019,36,2,0,3,5,3,3,3,4
2017-10-07,1960-01-01 15:46:00,1,3,502027003,78,2,0,3,6,1,1,1,3
2017-10-07,1960-01-01 15:54:00,1,3,603003002,68,2,1,1,2,3,3,3,3
2017-10-07,1960-01-01 16:55:00,1,3,603003003,81,2,1,1,-2,2,2,2,3
2017-10-07,1960-01-01 17:20:00,1,3,1709001015,59,2,0,3,2,4,2,4,3
2017-10-07,1960-01-01 17:28:00,1,3,101022004,57,2,1,3,4,3,3,3,3
2017-10-07,1960-01-01 18:06:00,1,3,101022005,40,2,0,2,3,3,2,3,3
2017-10-07,1960-01-01 18:12:00,1,3,1709001020,31,2,0,3,2,2,2,2,3
2017-10-07,1960-01-01 18:44:00,1,3,101022006,80,2,1,3,1,3,4,3,3
2017-10-07,1960-01-01 19:42:00,1,3,603003009,22,1,0,3,1,3,4,4,4
2017-10-08,1960-01-01 11:13:00,1,3,2010023012,44,2,1,3,2,2,2,2,4
2017-10-08,1960-01-01 12:15:00,1,3,701036001,70,2,0,1,8,5,3,4,5
2017-10-08,1960-01-01 13:34:00,1,3,701036002,66,2,0,3,4,4,3,4,4
2017-10-08,1960-01-01 14:09:00,1,3,1005077006,25,1,1,1,1,4,3,3,3
2017-10-08,1960-01-01 14:10:00,1,3,101022008,55,2,0,1,1,2,1,1,3
2017-10-08,1960-01-01 14:22:00,1,3,701036005,52,1,1,1,3,-1,4,3,-1
2017-10-08,1960-01-01 14:51:00,1,3,1005077007,18,1,0,3,1,1,1,1,4
2017-10-08,1960-01-01 15:04:00,1,3,701036007,66,1,0,1,3,2,1,3,4
2017-10-08,1960-01-01 15:17:00,1,3,101022014,60,2,0,2,5,3,3,3,3
2017-10-08,1960-01-01 15:39:00,1,3,701036008,84,2,0,2,8,-1,3,3,4
2017-10-08,1960-01-01 15:49:00,1,3,603009006,21,2,0,1,2,4,1,1,2
2017-10-08,1960-01-01 15:57:00,1,3,1005077011,80,1,0,3,8,3,3,3,3
2017-10-08,1960-01-01 16:05:00,1,3,101022016,63,2,1,3,2,3,2,3,4
2017-10-08,1960-01-01 16:18:00,1,3,701036009,76,2,0,2,8,-1,2,3,4
2017-10-08,1960-01-01 16:48:00,1,3,603009018,38,2,1,1,2,3,3,3,3
2017-10-08,1960-01-01 16:48:00,1,3,1005077018,55,2,1,1,2,2,2,2,2
2017-10-08,1960-01-01 16:50:00,1,3,101022017,26,2,0,2,2,3,2,2,2
2017-10-08,1960-01-01 17:13:00,1,3,701036011,32,2,1,3,4,4,3,3,1
2017-10-08,1960-01-01 17:24:00,1,3,1005077020,53,2,0,2,2,2,3,3,4
2017-10-08,1960-01-01 17:28:00,1,3,101022020,55,2,0,3,8,3,3,3,3
2017-10-08,1960-01-01 17:58:00,1,3,701036012,67,1,1,1,2,1,2,2,4
2017-10-08,1960-01-01 18:10:00,1,3,1005077024,49,1,1,3,2,2,2,1,4
2017-10-08,1960-01-01 18:50:00,1,3,701036015,86,2,0,3,8,3,1,3,3
2017-10-09,1960-01-01 12:59:00,1,3,603003016,49,1,1,1,2,3,3,3,3
2017-10-09,1960-01-01 14:22:00,1,3,1005030018,71,1,0,3,6,3,3,3,3
2017-10-09,1960-01-01 15:15:00,1,3,101022022,64,1,0,2,4,3,2,3,3
2017-10-09,1960-01-01 15:30:00,1,3,1709021020,42,1,1,3,4,2,2,2,3
2017-10-09,1960-01-01 16:01:00,1,3,101022024,41,2,0,3,2,2,3,3,2
2017-10-09,1960-01-01 17:37:00,1,3,101022010,57,2,1,2,8,3,3,3,4
2017-10-09,1960-01-01 17:47:00,1,3,1106004017,20,1,0,4,2,-1,1,-1,-1
2017-10-09,1960-01-01 18:01:00,1,3,1709018023,43,2,0,3,4,-1,3,3,4
2017-10-09,1960-01-01 19:17:00,1,3,1709018022,47,2,1,4,6,3,3,3,4
