,name,code,year-month,day,NO<sub>2,SO<sub>2,PM2.5,PM10,O<sub>3,CO
342,AkakiTsereteliave.105,TSRT,2017-01,1,53.04,42.54,73.49,104.86,33.62,0.93
343,AkakiTsereteliave.105,TSRT,2017-01,2,53.42,79.62,21.01,40.85,32.25,1.23
344,AkakiTsereteliave.105,TSRT,2017-01,3,66.46,38.79,23.19,48.49,35.12,2.02
345,AkakiTsereteliave.105,TSRT,2017-01,4,77.42,44.33,34.96,64.30,20.00,2.42
346,AkakiTsereteliave.105,TSRT,2017-01,5,79.71,46.04,31.93,64.69,16.88,2.40
347,AkakiTsereteliave.105,TSRT,2017-01,6,83.25,49.96,44.23,79.14,16.62,2.64
348,AkakiTsereteliave.105,TSRT,2017-01,7,80.04,54.67,53.78,93.11,7.75,3.25
349,AkakiTsereteliave.105,TSRT,2017-01,8,82.83,56.83,61.07,99.53,9.25,4.00
350,AkakiTsereteliave.105,TSRT,2017-01,14,55.83,15.38,23.52,86.32,50.75,1.32
351,AkakiTsereteliave.105,TSRT,2017-01,15,67.50,13.92,42.69,67.65,34.75,1.50
352,AkakiTsereteliave.105,TSRT,2017-01,16,85.71,54.00,63.70,101.71,14.00,3.06
353,AkakiTsereteliave.105,TSRT,2017-01,17,88.04,20.54,105.55,165.03,6.12,3.64
354,AkakiTsereteliave.105,TSRT,2017-01,18,63.54,15.62,109.90,161.05,16.00,3.12
355,AkakiTsereteliave.105,TSRT,2017-01,19,56.50,14.96,77.02,100.87,31.75,1.14
356,AkakiTsereteliave.105,TSRT,2017-01,20,53.38,14.00,67.02,80.35,24.25,1.20
357,AkakiTsereteliave.105,TSRT,2017-01,21,57.08,15.96,45.87,72.17,26.25,1.30
358,AkakiTsereteliave.105,TSRT,2017-01,22,34.04,12.21,14.25,45.25,63.00,0.91
359,AkakiTsereteliave.105,TSRT,2017-01,23,52.67,50.88,11.01,35.97,43.75,1.20
360,AkakiTsereteliave.105,TSRT,2017-01,24,71.50,15.92,22.40,46.89,27.75,1.71
361,AkakiTsereteliave.105,TSRT,2017-01,25,80.67,19.75,45.79,80.31,11.75,2.33
362,AkakiTsereteliave.105,TSRT,2017-01,26,72.67,21.25,45.65,83.88,20.12,1.71
363,AkakiTsereteliave.105,TSRT,2017-01,27,56.21,16.38,19.11,47.65,49.38,1.55
364,AkakiTsereteliave.105,TSRT,2017-01,28,43.25,12.21,19.30,37.68,43.50,1.30
365,AkakiTsereteliave.105,TSRT,2017-01,29,45.96,13.25,16.31,27.89,60.12,1.18
366,AkakiTsereteliave.105,TSRT,2017-01,30,56.83,48.58,28.89,57.63,38.50,1.86
367,AkakiTsereteliave.105,TSRT,2017-01,31,61.88,12.00,32.02,68.97,37.00,1.82
368,Varketili,VRKT,2017-01,1,29.88,8.33,70.44,89.75,*,1.06
369,Varketili,VRKT,2017-01,2,18.58,8.54,16.98,22.97,*,0.47
370,Varketili,VRKT,2017-01,3,29.25,7.71,15.54,21.28,*,0.64
371,Varketili,VRKT,2017-01,4,25.21,40.67,19.62,27.31,*,0.85
372,Varketili,VRKT,2017-01,5,41.54,12.29,17.72,25.31,*,0.85
373,Varketili,VRKT,2017-01,6,37.75,11.33,24.61,34.39,*,0.85
374,Varketili,VRKT,2017-01,7,51.21,13.96,25.40,35.82,*,1.76
375,Varketili,VRKT,2017-01,8,52.00,12.92,31.86,48.80,*,2.51
376,Varketili,VRKT,2017-01,14,24.92,2.79,13.54,27.42,*,0.85
377,Varketili,VRKT,2017-01,15,46.75,3.46,35.62,50.84,*,1.77
378,Varketili,VRKT,2017-01,16,55.46,6.54,58.63,84.82,*,2.60
379,Varketili,VRKT,2017-01,17,63.21,6.33,69.67,101.46,*,2.00
380,Varketili,VRKT,2017-01,18,57.17,38.42,87.98,135.82,*,2.74
381,Varketili,VRKT,2017-01,19,40.46,4.50,76.54,110.13,*,1.02
382,Varketili,VRKT,2017-01,20,40.67,3.83,71.42,99.09,*,0.88
383,Varketili,VRKT,2017-01,21,24.29,2.88,46.52,69.40,*,0.97
384,Varketili,VRKT,2017-01,22,10.83,2.21,8.06,14.73,*,0.36
385,Varketili,VRKT,2017-01,23,16.00,2.17,4.21,9.69,*,0.39
386,Varketili,VRKT,2017-01,24,47.00,4.17,12.65,21.43,*,1.34
387,Varketili,VRKT,2017-01,25,42.00,38.12,30.97,52.48,*,1.89
388,Varketili,VRKT,2017-01,26,22.17,3.58,22.45,31.89,*,0.56
389,Varketili,VRKT,2017-01,27,15.33,2.42,6.44,11.95,*,0.36
390,Varketili,VRKT,2017-01,28,16.96,1.58,9.33,19.13,*,0.49
391,Varketili,VRKT,2017-01,29,26.54,2.38,10.77,20.15,*,0.80
392,Varketili,VRKT,2017-01,30,27.33,2.75,22.85,34.95,*,0.96
393,Varketili,VRKT,2017-01,31,37.29,1.79,18.91,31.54,*,0.75
422,AkakiTsereteliave.105,TSRT,2017-02,1,57.83,13.54,40.66,58.74,41.50,1.07
423,AkakiTsereteliave.105,TSRT,2017-02,2,38.38,15.50,19.89,42.84,63.75,0.84
424,AkakiTsereteliave.105,TSRT,2017-02,3,61.46,17.96,15.33,55.37,70.62,1.48
425,AkakiTsereteliave.105,TSRT,2017-02,4,86.62,16.79,39.89,83.45,18.00,1.89
426,AkakiTsereteliave.105,TSRT,2017-02,5,76.42,26.79,54.79,93.98,49.75,1.85
427,AkakiTsereteliave.105,TSRT,2017-02,6,71.58,63.71,38.44,69.78,36.88,2.02
428,AkakiTsereteliave.105,TSRT,2017-02,7,70.58,39.83,23.55,60.31,45.25,1.90
429,AkakiTsereteliave.105,TSRT,2017-02,8,64.38,24.50,35.79,80.92,30.62,2.11
430,AkakiTsereteliave.105,TSRT,2017-02,9,39.54,15.25,22.82,38.86,21.12,0.84
431,AkakiTsereteliave.105,TSRT,2017-02,10,28.29,12.21,9.26,12.49,36.12,0.55
432,AkakiTsereteliave.105,TSRT,2017-02,11,35.50,11.42,11.78,16.23,36.38,0.57
433,AkakiTsereteliave.105,TSRT,2017-02,12,38.58,12.33,16.52,24.31,43.62,0.93
434,AkakiTsereteliave.105,TSRT,2017-02,13,45.83,48.96,25.03,43.01,45.12,1.36
435,AkakiTsereteliave.105,TSRT,2017-02,14,54.04,28.88,20.05,33.05,41.88,1.30
436,AkakiTsereteliave.105,TSRT,2017-02,15,68.92,44.92,30.96,72.14,34.38,1.61
437,AkakiTsereteliave.105,TSRT,2017-02,16,55.88,39.75,22.07,61.47,41.25,1.10
438,AkakiTsereteliave.105,TSRT,2017-02,17,55.12,40.88,17.50,52.42,62.25,1.23
439,AkakiTsereteliave.105,TSRT,2017-02,18,64.00,43.88,18.26,50.24,43.25,1.23
440,AkakiTsereteliave.105,TSRT,2017-02,19,78.79,53.62,31.73,63.27,41.75,1.60
441,AkakiTsereteliave.105,TSRT,2017-02,20,78.42,91.96,38.88,79.02,43.75,2.41
442,AkakiTsereteliave.105,TSRT,2017-02,21,77.25,60.96,56.06,107.52,50.88,2.60
443,AkakiTsereteliave.105,TSRT,2017-02,22,73.38,61.21,35.74,84.56,52.38,1.94
444,AkakiTsereteliave.105,TSRT,2017-02,23,60.21,52.83,26.00,73.53,48.00,1.55
445,AkakiTsereteliave.105,TSRT,2017-02,24,74.67,53.38,23.36,64.16,25.62,1.60
446,AkakiTsereteliave.105,TSRT,2017-02,25,75.46,75.12,34.34,81.05,37.38,1.88
447,AkakiTsereteliave.105,TSRT,2017-02,26,57.38,43.83,33.01,89.93,42.12,1.81
448,AkakiTsereteliave.105,TSRT,2017-02,27,50.08,66.67,17.75,74.17,44.50,1.23
449,AkakiTsereteliave.105,TSRT,2017-02,28,69.21,57.42,30.80,72.71,37.50,1.44
450,Varketili,VRKT,2017-02,1,30.38,37.42,38.02,52.40,*,1.01
451,Varketili,VRKT,2017-02,2,10.54,2.67,13.95,22.18,*,0.44
452,Varketili,VRKT,2017-02,3,32.58,5.17,8.85,21.48,*,*
453,Varketili,VRKT,2017-02,4,67.83,10.04,28.77,46.50,*,*
454,Varketili,VRKT,2017-02,5,52.62,18.71,41.64,61.50,*,*
455,Varketili,VRKT,2017-02,6,37.46,14.67,23.61,33.81,*,*
456,Varketili,VRKT,2017-02,7,36.83,19.29,13.35,22.99,*,0.68
457,Varketili,VRKT,2017-02,8,42.42,47.79,20.98,37.44,*,1.01
458,Varketili,VRKT,2017-02,9,38.42,8.42,23.30,32.24,*,0.59
459,Varketili,VRKT,2017-02,10,31.96,7.08,13.54,16.12,*,0.53
460,Varketili,VRKT,2017-02,11,32.75,6.54,19.05,23.70,*,0.55
461,Varketili,VRKT,2017-02,12,31.54,6.38,21.99,27.38,*,0.56
462,Varketili,VRKT,2017-02,13,35.79,7.33,22.41,27.76,*,0.94
463,Varketili,VRKT,2017-02,14,39.17,7.04,23.15,29.70,*,0.90
464,Varketili,VRKT,2017-02,15,24.67,42.71,22.69,32.59,*,1.29
465,Varketili,VRKT,2017-02,16,19.42,6.42,10.12,19.99,*,0.51
466,Varketili,VRKT,2017-02,17,14.29,5.96,7.64,17.18,*,0.34
467,Varketili,VRKT,2017-02,18,29.71,8.25,9.70,19.52,*,0.78
468,Varketili,VRKT,2017-02,19,43.25,10.58,28.95,51.90,*,1.39
469,Varketili,VRKT,2017-02,20,70.46,13.75,33.65,64.32,*,1.69
470,Varketili,VRKT,2017-02,21,53.92,13.75,51.38,99.81,*,2.40
471,Varketili,VRKT,2017-02,22,28.12,45.96,22.68,42.58,*,0.86
472,Varketili,VRKT,2017-02,23,17.67,9.12,13.64,26.49,*,0.66
473,Varketili,VRKT,2017-02,24,24.00,10.25,10.99,20.71,*,0.54
474,Varketili,VRKT,2017-02,25,35.46,15.00,16.88,28.51,*,0.65
475,Varketili,VRKT,2017-02,26,19.88,10.04,19.01,42.42,*,0.80
476,Varketili,VRKT,2017-02,27,29.17,6.96,11.93,39.94,*,0.90
477,Varketili,VRKT,2017-02,28,39.79,13.17,26.80,54.33,*,1.23
496,AkakiTsereteliave.105,TSRT,2017-03,1,76.75,56.08,40.51,81.70,39.75,1.59
497,AkakiTsereteliave.105,TSRT,2017-03,2,69.92,48.17,48.71,94.29,46.38,2.08
498,AkakiTsereteliave.105,TSRT,2017-03,3,83.75,49.38,56.26,101.32,24.12,2.10
499,AkakiTsereteliave.105,TSRT,2017-03,4,37.38,38.38,48.42,95.41,65.88,2.26
500,AkakiTsereteliave.105,TSRT,2017-03,5,43.29,40.83,13.42,42.88,61.12,1.16
501,AkakiTsereteliave.105,TSRT,2017-03,16,48.42,11.54,*,*,43.50,1.19
502,AkakiTsereteliave.105,TSRT,2017-03,17,50.17,11.50,14.39,40.48,58.62,1.12
503,AkakiTsereteliave.105,TSRT,2017-03,18,59.46,12.38,24.17,55.51,42.25,1.39
504,AkakiTsereteliave.105,TSRT,2017-03,19,47.71,11.79,16.87,41.31,68.75,1.27
505,AkakiTsereteliave.105,TSRT,2017-03,20,54.29,47.88,19.52,77.06,70.12,1.46
506,AkakiTsereteliave.105,TSRT,2017-03,21,38.12,10.54,16.18,111.52,80.75,0.97
507,AkakiTsereteliave.105,TSRT,2017-03,22,53.50,12.92,15.08,38.73,61.38,1.09
508,AkakiTsereteliave.105,TSRT,2017-03,23,46.50,13.12,16.28,37.06,66.50,1.07
509,AkakiTsereteliave.105,TSRT,2017-03,24,53.54,12.83,18.66,40.83,60.38,0.96
510,AkakiTsereteliave.105,TSRT,2017-03,25,39.54,11.12,20.80,45.68,54.50,0.99
511,AkakiTsereteliave.105,TSRT,2017-03,26,75.08,13.46,28.59,54.17,46.50,1.12
512,AkakiTsereteliave.105,TSRT,2017-03,27,68.71,48.88,31.56,67.55,57.50,1.46
513,AkakiTsereteliave.105,TSRT,2017-03,28,51.96,12.12,19.14,47.99,76.12,1.00
514,AkakiTsereteliave.105,TSRT,2017-03,29,61.38,13.46,19.55,44.82,56.50,1.00
515,AkakiTsereteliave.105,TSRT,2017-03,30,62.08,13.04,21.60,49.13,55.50,1.07
516,AkakiTsereteliave.105,TSRT,2017-03,31,63.54,15.17,24.04,52.82,40.00,1.27
517,Varketili,VRKT,2017-03,1,58.79,50.38,33.71,64.25,*,1.32
518,Varketili,VRKT,2017-03,2,55.21,12.21,51.86,92.55,*,1.95
519,Varketili,VRKT,2017-03,16,14.58,5.50,*,*,*,0.41
520,Varketili,VRKT,2017-03,17,20.96,5.12,7.80,16.53,*,0.59
521,Varketili,VRKT,2017-03,18,26.96,5.00,17.11,32.95,*,0.62
522,Varketili,VRKT,2017-03,19,27.58,4.96,13.57,25.60,*,0.86
523,Varketili,VRKT,2017-03,20,21.50,6.00,13.04,32.08,*,0.96
524,Varketili,VRKT,2017-03,21,12.25,4.83,7.73,27.72,*,0.34
525,Varketili,VRKT,2017-03,22,14.96,40.12,9.07,17.66,*,0.55
526,Varketili,VRKT,2017-03,23,18.08,6.29,10.10,17.32,*,0.40
527,Varketili,VRKT,2017-03,24,17.25,5.42,12.32,21.01,*,0.40
528,Varketili,VRKT,2017-03,25,28.42,4.83,17.06,30.95,*,0.66
529,Varketili,VRKT,2017-03,26,53.29,6.54,30.41,52.30,*,1.50
530,Varketili,VRKT,2017-03,27,39.96,7.21,30.08,53.93,*,1.20
531,Varketili,VRKT,2017-03,28,12.12,5.75,12.84,28.56,*,0.35
532,Varketili,VRKT,2017-03,29,11.96,40.46,11.74,21.90,*,0.54
533,Varketili,VRKT,2017-03,30,29.54,6.08,14.52,27.12,*,0.88
534,Varketili,VRKT,2017-03,31,32.96,6.83,22.07,43.45,*,1.39
563,LadoAsatianistreet,KUTS,2017-04,30,*,*,15.00,33.62,*,*
564,AkakiTsereteliave.105,TSRT,2017-04,1,32.04,11.50,21.22,51.66,70.00,0.90
565,AkakiTsereteliave.105,TSRT,2017-04,2,39.92,11.79,16.88,34.77,61.50,0.94
566,AkakiTsereteliave.105,TSRT,2017-04,3,43.08,46.12,13.03,26.75,40.12,1.01
567,AkakiTsereteliave.105,TSRT,2017-04,4,63.00,14.38,22.13,45.72,48.25,1.41
568,AkakiTsereteliave.105,TSRT,2017-04,5,71.92,13.96,25.89,57.07,53.12,1.21
569,AkakiTsereteliave.105,TSRT,2017-04,6,76.92,13.92,26.93,58.53,51.38,1.29
570,AkakiTsereteliave.105,TSRT,2017-04,7,80.88,14.96,26.67,60.76,53.62,1.20
571,AkakiTsereteliave.105,TSRT,2017-04,8,45.88,13.29,19.87,52.04,84.88,0.95
572,AkakiTsereteliave.105,TSRT,2017-04,9,45.75,12.67,14.40,38.16,64.88,1.00
573,AkakiTsereteliave.105,TSRT,2017-04,10,53.25,48.33,10.40,34.67,81.12,1.34
574,AkakiTsereteliave.105,TSRT,2017-04,11,65.71,16.17,19.66,41.47,39.00,1.77
575,AkakiTsereteliave.105,TSRT,2017-04,12,54.50,12.79,18.22,34.29,61.50,1.45
576,AkakiTsereteliave.105,TSRT,2017-04,13,87.04,16.92,31.18,70.66,19.88,2.17
577,AkakiTsereteliave.105,TSRT,2017-04,14,67.21,16.88,35.00,80.10,49.75,1.93
578,AkakiTsereteliave.105,TSRT,2017-04,15,51.00,14.79,14.69,41.53,65.25,0.81
579,AkakiTsereteliave.105,TSRT,2017-04,16,40.96,13.75,13.39,33.65,79.00,0.60
580,AkakiTsereteliave.105,TSRT,2017-04,17,44.88,49.29,14.81,31.49,75.88,0.81
581,AkakiTsereteliave.105,TSRT,2017-04,18,71.92,15.29,20.19,47.63,49.50,1.29
582,AkakiTsereteliave.105,TSRT,2017-04,19,44.96,14.00,19.49,55.90,67.12,1.10
583,AkakiTsereteliave.105,TSRT,2017-04,20,45.38,14.17,11.76,46.54,65.50,0.80
584,AkakiTsereteliave.105,TSRT,2017-04,21,58.29,14.71,17.13,47.64,58.00,1.01
585,AkakiTsereteliave.105,TSRT,2017-04,22,42.29,14.38,18.82,60.74,65.88,0.91
586,AkakiTsereteliave.105,TSRT,2017-04,23,63.17,14.17,16.41,56.64,39.50,1.00
587,AkakiTsereteliave.105,TSRT,2017-04,24,53.67,49.46,15.99,45.81,80.88,1.07
588,AkakiTsereteliave.105,TSRT,2017-04,25,48.33,14.17,15.81,45.55,79.38,0.96
589,AkakiTsereteliave.105,TSRT,2017-04,26,58.29,14.25,15.68,44.47,43.75,0.99
590,AkakiTsereteliave.105,TSRT,2017-04,27,55.54,14.04,17.52,44.29,53.12,0.97
591,AkakiTsereteliave.105,TSRT,2017-04,28,72.67,15.17,*,*,34.62,1.16
592,AkakiTsereteliave.105,TSRT,2017-04,29,65.50,14.83,*,*,40.25,1.18
593,AkakiTsereteliave.105,TSRT,2017-04,30,64.12,15.17,*,*,36.88,1.06
594,Varketili,VRKT,2017-04,1,21.58,6.04,17.66,39.62,*,0.59
595,Varketili,VRKT,2017-04,2,21.88,5.38,16.09,28.49,*,0.59
596,Varketili,VRKT,2017-04,3,32.33,5.21,13.86,20.60,*,0.96
597,Varketili,VRKT,2017-04,4,38.12,6.75,20.98,44.19,*,1.06
598,Varketili,VRKT,2017-04,5,37.38,41.58,22.15,46.32,*,1.24
599,Varketili,VRKT,2017-04,6,43.33,6.25,19.59,43.11,*,0.78
600,Varketili,VRKT,2017-04,7,42.50,7.17,20.31,44.32,*,0.72
601,Varketili,VRKT,2017-04,8,20.88,6.25,16.58,40.27,*,0.47
602,Varketili,VRKT,2017-04,9,17.04,6.38,10.45,27.47,*,0.54
603,Varketili,VRKT,2017-04,10,11.29,5.88,5.18,17.30,*,0.29
604,Varketili,VRKT,2017-04,11,33.79,6.54,10.03,16.26,*,0.69
605,Varketili,VRKT,2017-04,12,21.96,41.62,11.09,16.82,*,0.56
606,Varketili,VRKT,2017-04,13,67.50,6.83,25.65,47.82,*,1.10
607,Varketili,VRKT,2017-04,14,46.96,6.25,25.72,46.81,*,1.39
608,Varketili,VRKT,2017-04,15,13.29,5.79,8.44,18.57,*,0.31
609,Varketili,VRKT,2017-04,16,12.25,5.71,8.62,15.52,*,0.29
610,Varketili,VRKT,2017-04,17,24.88,5.79,12.26,21.02,*,0.46
611,Varketili,VRKT,2017-04,18,38.46,6.83,14.34,29.41,*,0.85
612,Varketili,VRKT,2017-04,19,18.92,41.62,13.85,35.28,*,1.24
613,Varketili,VRKT,2017-04,20,17.96,6.08,6.88,23.81,*,0.38
614,Varketili,VRKT,2017-04,21,27.38,7.29,12.27,31.84,*,0.57
615,Varketili,VRKT,2017-04,22,16.21,7.67,13.69,39.22,*,0.68
616,Varketili,VRKT,2017-04,23,21.83,5.25,9.16,26.52,*,0.41
617,Varketili,VRKT,2017-04,24,10.42,6.33,8.57,20.52,*,0.39
618,Varketili,VRKT,2017-04,25,11.12,6.83,5.29,13.03,*,0.26
619,Varketili,VRKT,2017-04,26,15.00,40.75,6.31,14.75,*,0.51
620,Varketili,VRKT,2017-04,27,18.25,5.17,9.61,23.36,*,0.35
621,Varketili,VRKT,2017-04,28,23.12,6.29,11.02,27.06,*,0.50
622,Varketili,VRKT,2017-04,29,35.04,6.17,*,*,*,0.68
623,Varketili,VRKT,2017-04,30,37.92,5.92,*,*,*,0.66
653,LadoAsatianistreet,KUTS,2017-05,1,*,*,15.87,39.57,*,*
654,LadoAsatianistreet,KUTS,2017-05,2,*,*,15.29,43.68,*,*
655,AkakiTsereteliave.105,TSRT,2017-05,1,69.58,49.50,*,*,50.50,1.14
656,AkakiTsereteliave.105,TSRT,2017-05,2,67.75,10.71,24.73,63.38,44.62,1.11
657,AkakiTsereteliave.105,TSRT,2017-05,3,60.25,10.17,24.27,59.26,41.75,1.52
658,AkakiTsereteliave.105,TSRT,2017-05,4,55.21,10.96,22.21,55.38,69.62,1.29
659,AkakiTsereteliave.105,TSRT,2017-05,5,59.13,12.39,23.64,63.03,59.38,1.29
660,AkakiTsereteliave.105,TSRT,2017-05,6,55.67,10.88,26.81,76.56,53.12,1.39
661,AkakiTsereteliave.105,TSRT,2017-05,7,60.04,11.25,19.37,52.90,52.00,1.00
662,AkakiTsereteliave.105,TSRT,2017-05,8,64.71,46.50,17.94,54.48,47.50,1.19
663,AkakiTsereteliave.105,TSRT,2017-05,9,64.29,12.29,17.32,53.97,38.62,1.12
664,AkakiTsereteliave.105,TSRT,2017-05,10,64.96,12.58,22.04,67.37,26.50,1.46
665,AkakiTsereteliave.105,TSRT,2017-05,11,62.58,12.33,18.81,53.49,22.75,1.31
666,AkakiTsereteliave.105,TSRT,2017-05,12,45.96,11.35,13.20,38.48,54.75,1.12
667,AkakiTsereteliave.105,TSRT,2017-05,13,44.70,11.00,14.71,47.54,46.29,0.76
668,AkakiTsereteliave.105,TSRT,2017-05,14,53.33,11.08,17.18,51.53,55.50,0.88
669,AkakiTsereteliave.105,TSRT,2017-05,15,56.75,46.88,18.65,55.75,53.62,1.16
670,AkakiTsereteliave.105,TSRT,2017-05,16,42.83,12.17,15.05,65.65,66.00,1.05
671,AkakiTsereteliave.105,TSRT,2017-05,17,48.25,12.67,18.02,69.62,58.25,1.30
672,AkakiTsereteliave.105,TSRT,2017-05,18,47.55,12.32,19.38,53.48,48.14,1.19
673,AkakiTsereteliave.105,TSRT,2017-05,19,60.00,13.74,23.12,58.80,28.38,1.82
674,AkakiTsereteliave.105,TSRT,2017-05,20,51.83,14.04,20.52,48.26,28.25,1.71
675,AkakiTsereteliave.105,TSRT,2017-05,21,44.00,11.92,11.27,34.47,57.12,0.93
676,AkakiTsereteliave.105,TSRT,2017-05,22,50.92,47.96,12.65,40.49,43.50,0.89
677,AkakiTsereteliave.105,TSRT,2017-05,23,44.25,12.62,15.78,46.32,53.25,1.18
678,AkakiTsereteliave.105,TSRT,2017-05,24,56.54,12.83,16.20,52.18,73.12,1.19
679,AkakiTsereteliave.105,TSRT,2017-05,25,59.88,14.21,14.15,40.44,70.00,1.52
680,AkakiTsereteliave.105,TSRT,2017-05,26,68.12,14.12,17.33,45.56,42.75,1.40
681,AkakiTsereteliave.105,TSRT,2017-05,27,60.09,13.61,18.93,48.93,50.25,1.13
682,AkakiTsereteliave.105,TSRT,2017-05,28,59.79,14.12,17.78,46.00,29.62,1.29
683,AkakiTsereteliave.105,TSRT,2017-05,29,49.38,48.54,16.18,44.86,49.12,1.07
684,AkakiTsereteliave.105,TSRT,2017-05,30,67.62,14.17,18.67,52.11,47.88,1.09
685,AkakiTsereteliave.105,TSRT,2017-05,31,60.00,13.67,19.49,54.24,32.25,1.05
686,Varketili,VRKT,2017-05,1,26.71,5.67,*,*,*,0.80
687,Varketili,VRKT,2017-05,2,31.54,5.12,*,*,*,0.60
688,Varketili,VRKT,2017-05,3,31.38,39.67,18.12,39.82,*,0.85
689,Varketili,VRKT,2017-05,4,12.92,5.00,13.85,25.57,*,0.41
690,Varketili,VRKT,2017-05,5,17.04,5.79,14.58,29.59,*,0.34
691,Varketili,VRKT,2017-05,6,21.71,4.50,15.00,32.97,*,0.45
692,Varketili,VRKT,2017-05,7,34.42,4.96,13.85,30.68,*,0.95
693,Varketili,VRKT,2017-05,8,19.96,5.00,9.50,20.19,*,0.42
694,Varketili,VRKT,2017-05,9,27.21,5.21,7.28,16.83,*,0.74
695,Varketili,VRKT,2017-05,10,33.58,40.38,13.01,32.43,*,1.29
696,Varketili,VRKT,2017-05,11,15.00,4.79,10.44,23.22,*,0.57
697,Varketili,VRKT,2017-05,12,14.29,4.83,4.30,9.82,*,0.31
698,Varketili,VRKT,2017-05,13,21.12,4.75,10.00,25.78,*,0.54
699,Varketili,VRKT,2017-05,14,35.46,5.46,13.43,36.98,*,1.11
700,Varketili,VRKT,2017-05,15,19.42,5.54,12.33,30.23,*,0.74
701,Varketili,VRKT,2017-05,16,8.33,8.17,4.62,17.81,*,0.21
702,Varketili,VRKT,2017-05,17,10.96,54.62,4.21,15.93,*,0.44
703,Varketili,VRKT,2017-05,18,24.96,18.92,9.58,20.40,*,0.47
704,Varketili,VRKT,2017-05,19,40.21,16.42,17.46,33.76,*,0.80
705,Varketili,VRKT,2017-05,20,29.88,13.67,13.69,23.11,*,0.85
706,Varketili,VRKT,2017-05,21,12.96,9.67,5.49,10.30,*,0.29
707,Varketili,VRKT,2017-05,22,19.12,9.04,5.82,12.51,*,0.45
708,Varketili,VRKT,2017-05,23,18.96,3.25,9.35,23.73,*,0.44
709,Varketili,VRKT,2017-05,24,12.42,39.83,6.11,16.92,*,0.47
710,Varketili,VRKT,2017-05,25,18.25,4.50,4.25,10.50,*,0.33
711,Varketili,VRKT,2017-05,26,23.29,5.04,7.01,18.84,*,0.51
712,Varketili,VRKT,2017-05,27,32.75,4.50,12.39,24.67,*,0.65
713,Varketili,VRKT,2017-05,28,19.71,5.04,12.00,23.45,*,0.42
714,Varketili,VRKT,2017-05,29,21.38,5.54,9.10,17.23,*,0.44
715,Varketili,VRKT,2017-05,30,24.21,4.04,11.80,26.62,*,0.53
716,Varketili,VRKT,2017-05,31,20.08,39.54,11.96,28.71,*,1.05
747,LadoAsatianistreet,KUTS,2017-06,7,*,*,15.70,42.19,*,*
748,LadoAsatianistreet,KUTS,2017-06,8,*,*,15.42,35.80,*,*
749,LadoAsatianistreet,KUTS,2017-06,9,*,*,14.70,39.49,*,*
